source_path,start_frame,end_frame,new_name
./pose_data_g1/Eyes_Japan_Dataset/ichige/gesture_etc-35-west_side-ichige_poses.npy,76,276,014373.npy
./pose_data_g1/Eyes_Japan_Dataset/takiguchi/pose-17-one_leg-takiguchi_poses.npy,127,327,014374.npy
./pose_data_g1/BMLmovi/Subject_68_F_MoSh/Subject_68_F_10_poses.npy,0,57,014375.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/gesture_etc-14-apologize-aita_poses.npy,124,324,014376.npy
./pose_data_g1/BMLmovi/Subject_71_F_MoSh/Subject_71_F_17_poses.npy,0,179,014377.npy
./pose_data_g1/CMU/128/128_08_poses.npy,0,55,014378.npy
./pose_data_g1/KIT/3/push_from_the_right_side18_poses.npy,0,129,014379.npy
./pose_data_g1/MPI_HDM05/bk/HDM_bk_01-03_05_120_poses.npy,135,335,014380.npy
./pose_data_g1/EKUT/234/WSTR03_bIIAHex_poses.npy,0,82,014381.npy
./pose_data_g1/Eyes_Japan_Dataset/takiguchi/sitdown_standup-16-reseat-takiguchi_poses.npy,307,507,014382.npy
./pose_data_g1/MPI_Limits/03099/op7_poses.npy,0,108,014383.npy
./pose_data_g1/TotalCapture/s1/rom1_poses.npy,1058,1258,014384.npy
./pose_data_g1/BMLmovi/Subject_25_F_MoSh/Subject_25_F_13_poses.npy,0,141,014385.npy
./pose_data_g1/MPI_HDM05/bk/HDM_bk_03-02_01_120_poses.npy,415,615,014386.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/greeting-09-certificate-hamada_poses.npy,3,203,014387.npy
./pose_data_g1/CMU/83/83_02_poses.npy,0,61,014388.npy
./pose_data_g1/KIT/674/shower_left_arm08_poses.npy,16,207,014389.npy
./pose_data_g1/humanact12/humanact12/P03G01R03F1146T1177A0105.npy,0,-1,014390.npy
./pose_data_g1/KIT/674/dry_front01_poses.npy,24,224,014391.npy
./pose_data_g1/CMU/27/27_02_poses.npy,420,595,014392.npy
./pose_data_g1/Eyes_Japan_Dataset/kudo/jump-04-horizontal-kudo_poses.npy,15,215,014393.npy
./pose_data_g1/CMU/17/17_09_poses.npy,809,1009,014394.npy
./pose_data_g1/humanact12/humanact12/P03G02R01F1024T1134A1002.npy,0,-1,014395.npy
./pose_data_g1/KIT/1717/displace_tilt_side_17_poses.npy,21,210,014396.npy
./pose_data_g1/CMU/74/74_01_poses.npy,0,155,014397.npy
./pose_data_g1/Eyes_Japan_Dataset/ichige/gesture_etc-35-west_side-ichige_poses.npy,1,201,014398.npy
./pose_data_g1/SFU/0005/0005_Jogging001_poses.npy,7,207,014399.npy
./pose_data_g1/ACCAD/Male2MartialArtsExtended_c3d/Extended_3_poses.npy,228,428,014400.npy
./pose_data_g1/BMLmovi/Subject_75_F_MoSh/Subject_75_F_12_poses.npy,111,311,014401.npy
./pose_data_g1/MPI_HDM05/dg/HDM_dg_05-01_01_120_poses.npy,475,675,014402.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/walk-23-shuffle_oneleg-hamada_poses.npy,1,201,014403.npy
./pose_data_g1/Eyes_Japan_Dataset/kanno/accident-07-damage_left_arm-kanno_poses.npy,166,366,014404.npy
./pose_data_g1/MPI_HDM05/bk/HDM_bk_03-11_03_120_poses.npy,131,331,014405.npy
./pose_data_g1/KIT/425/push_from_behind_06_poses.npy,0,149,014406.npy
./pose_data_g1/KIT/513/balance_on_beam01_poses.npy,0,146,014407.npy
./pose_data_g1/CMU/13/13_26_poses.npy,19,219,014408.npy
./pose_data_g1/CMU/120/120_18_poses.npy,18,218,014409.npy
./pose_data_g1/KIT/1297/wipe05_poses.npy,13,213,014410.npy
./pose_data_g1/KIT/421/push_recovery_left04_poses.npy,0,120,014411.npy
./pose_data_g1/MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npy,474,674,014412.npy
./pose_data_g1/BMLmovi/Subject_31_F_MoSh/Subject_31_F_9_poses.npy,0,197,014413.npy
./pose_data_g1/CMU/79/79_40_poses.npy,110,289,014414.npy
./pose_data_g1/KIT/442/HinUndSchuhbinden01_poses.npy,0,105,014415.npy
./pose_data_g1/KIT/1717/displace_tilt_side_12_poses.npy,0,198,014416.npy
./pose_data_g1/BMLmovi/Subject_16_F_MoSh/Subject_16_F_4_poses.npy,0,70,014417.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/sitdown_standup-16-reseat-aita_poses.npy,18,218,014418.npy
./pose_data_g1/CMU/120/120_01_poses.npy,25,204,014419.npy
./pose_data_g1/CMU/46/46_01_poses.npy,0,103,014420.npy
./pose_data_g1/BioMotionLab_NTroje/rub033/0028_jumping2_poses.npy,0,98,014421.npy
./pose_data_g1/KIT/572/violin_right02_poses.npy,0,130,014422.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/throw_toss-05-both_hands_over_heavy-aita_poses.npy,260,420,014423.npy
./pose_data_g1/Eyes_Japan_Dataset/takiguchi/jump-09-rope_cross-takiguchi_poses.npy,25,225,014424.npy
./pose_data_g1/Eyes_Japan_Dataset/kawaguchi/pain-02-stomachache-kawaguchi_poses.npy,16,216,014425.npy
./pose_data_g1/CMU/136/136_30_poses.npy,12,212,014426.npy
./pose_data_g1/KIT/314/walking_medium01_poses.npy,0,133,014427.npy
./pose_data_g1/BioMotionLab_NTroje/rub085/0025_kicking1_poses.npy,0,133,014428.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/gesture_etc-33-watch_here-aita_poses.npy,14,214,014429.npy
./pose_data_g1/CMU/144/144_06_poses.npy,10,210,014430.npy
./pose_data_g1/BMLmovi/Subject_77_F_MoSh/Subject_77_F_9_poses.npy,15,215,014431.npy
./pose_data_g1/Eyes_Japan_Dataset/yokoyama/karate-06-back_kick-yokoyama_poses.npy,2,202,014432.npy
./pose_data_g1/CMU/144/144_13_poses.npy,97,297,014433.npy
./pose_data_g1/BMLmovi/Subject_39_F_MoSh/Subject_39_F_6_poses.npy,0,92,014434.npy
./pose_data_g1/BMLmovi/Subject_37_F_MoSh/Subject_37_F_7_poses.npy,0,79,014435.npy
./pose_data_g1/KIT/3/jump_right02_poses.npy,0,84,014436.npy
./pose_data_g1/CMU/118/118_15_poses.npy,0,107,014437.npy
./pose_data_g1/CMU/142/142_16_poses.npy,0,200,014438.npy
./pose_data_g1/KIT/12/LeftTurn08_poses.npy,0,116,014439.npy
./pose_data_g1/humanact12/humanact12/P12G01R02F0844T0981A0401.npy,0,-1,014440.npy
./pose_data_g1/CMU/91/91_07_poses.npy,9,209,014441.npy
./pose_data_g1/KIT/359/walking_medium03_poses.npy,0,106,014442.npy
./pose_data_g1/KIT/675/wash_left_arm_04_poses.npy,12,212,014443.npy
./pose_data_g1/CMU/142/142_08_poses.npy,11,211,014444.npy
./pose_data_g1/BMLmovi/Subject_5_F_MoSh/Subject_5_F_4_poses.npy,0,57,014445.npy
./pose_data_g1/KIT/7/WalkingStraightForwards09_poses.npy,0,106,014446.npy
./pose_data_g1/KIT/314/walking_fast09_poses.npy,0,122,014447.npy
./pose_data_g1/CMU/55/55_22_poses.npy,550,750,014448.npy
./pose_data_g1/BMLmovi/Subject_84_F_MoSh/Subject_84_F_6_poses.npy,0,101,014449.npy
./pose_data_g1/CMU/106/106_13_poses.npy,0,123,014450.npy
./pose_data_g1/EKUT/300/PushStandTransPedar_09_poses.npy,0,85,014451.npy
./pose_data_g1/BMLmovi/Subject_69_F_MoSh/Subject_69_F_14_poses.npy,0,183,014452.npy
./pose_data_g1/humanact12/humanact12/P11G01R02F1267T1365A0604.npy,0,-1,014453.npy
./pose_data_g1/KIT/1229/washing_movement_with_help_05_poses.npy,0,108,014454.npy
./pose_data_g1/CMU/90/90_30_poses.npy,22,222,014455.npy
./pose_data_g1/KIT/424/walking_fast09_poses.npy,0,73,014456.npy
./pose_data_g1/CMU/64/64_07_poses.npy,0,63,014457.npy
./pose_data_g1/KIT/1346/Experiment3a_subject1346_legs_03_poses.npy,507,707,014458.npy
./pose_data_g1/KIT/969/Trial_71_poses.npy,18,218,014459.npy
./pose_data_g1/KIT/3/kick_low_left03_poses.npy,0,103,014460.npy
./pose_data_g1/BioMotionLab_NTroje/rub038/0015_sitting1_poses.npy,11,211,014461.npy
./pose_data_g1/humanact12/humanact12/P10G02R02F0661T0951A1002.npy,0,-1,014462.npy
./pose_data_g1/MPI_HDM05/bk/HDM_bk_05-01_03_120_poses.npy,448,648,014463.npy
./pose_data_g1/KIT/3/balancing05_poses.npy,28,224,014464.npy
./pose_data_g1/MPI_HDM05/bk/HDM_bk_02-03_03_120_poses.npy,25,225,014465.npy
./pose_data_g1/KIT/1721/RecoveryStepping_30_150_02_poses.npy,0,112,014466.npy
./pose_data_g1/BMLmovi/Subject_60_F_MoSh/Subject_60_F_7_poses.npy,0,84,014467.npy
./pose_data_g1/KIT/955/wipe_arm_vertical01_poses.npy,25,225,014468.npy
./pose_data_g1/KIT/442/Aufstehen02_poses.npy,0,67,014469.npy
./pose_data_g1/CMU/07/07_05_poses.npy,0,87,014470.npy
./pose_data_g1/BMLmovi/Subject_11_F_MoSh/Subject_11_F_16_poses.npy,152,294,014471.npy
./pose_data_g1/CMU/85/85_01_poses.npy,0,167,014472.npy
./pose_data_g1/BMLmovi/Subject_60_F_MoSh/Subject_60_F_2_poses.npy,0,101,014473.npy
./pose_data_g1/BMLmovi/Subject_46_F_MoSh/Subject_46_F_5_poses.npy,0,87,014474.npy
./pose_data_g1/CMU/13/13_27_poses.npy,554,695,014475.npy
./pose_data_g1/KIT/167/upstairs_downstairs02_poses.npy,7,201,014476.npy
./pose_data_g1/BMLmovi/Subject_88_F_MoSh/Subject_88_F_7_poses.npy,0,64,014477.npy
./pose_data_g1/ACCAD/Male2MartialArtsStances_c3d/D4_-_ready_to_relax_poses.npy,0,82,014478.npy
./pose_data_g1/ACCAD/Male2MartialArtsStances_c3d/D11_-_ready_to_taunt_one_to_ready_poses.npy,0,108,014479.npy
./pose_data_g1/humanact12/humanact12/P04G01R01F1000T1069A0501.npy,0,-1,014480.npy
./pose_data_g1/CMU/106/106_32_poses.npy,103,296,014481.npy
./pose_data_g1/KIT/3/kneel_up_with_left_hand09_poses.npy,0,105,014482.npy
./pose_data_g1/CMU/61/61_03_poses.npy,20,220,014483.npy
./pose_data_g1/CMU/63/63_26_poses.npy,0,94,014484.npy
./pose_data_g1/KIT/572/stomp_right03_poses.npy,0,107,014485.npy
./pose_data_g1/CMU/85/85_04_poses.npy,169,369,014486.npy
./pose_data_g1/KIT/183/parkour09_poses.npy,2,202,014487.npy
./pose_data_g1/KIT/1747/displace_tilt_side_29_poses.npy,0,191,014488.npy
./pose_data_g1/CMU/105/105_11_poses.npy,151,311,014489.npy
./pose_data_g1/CMU/36/36_30_poses.npy,503,703,014490.npy
./pose_data_g1/CMU/36/36_29_poses.npy,131,331,014491.npy
./pose_data_g1/KIT/3/kneel_up_from_crawl10_poses.npy,0,110,014492.npy
./pose_data_g1/KIT/1226/Trial_74_poses.npy,26,226,014493.npy
./pose_data_g1/Eyes_Japan_Dataset/ichige/soccer-27-pk_inside-ichige_poses.npy,26,226,014494.npy
./pose_data_g1/KIT/3/slope_down09_poses.npy,0,93,014495.npy
./pose_data_g1/CMU/38/38_03_poses.npy,0,127,014496.npy
./pose_data_g1/CMU/70/70_06_poses.npy,0,140,014497.npy
./pose_data_g1/BMLmovi/Subject_71_F_MoSh/Subject_71_F_21_poses.npy,0,85,014498.npy
./pose_data_g1/KIT/952/wipe_head_smallcircle01_poses.npy,20,220,014499.npy
./pose_data_g1/EKUT/300/PushBeamPedar_15_poses.npy,0,85,014500.npy
./pose_data_g1/KIT/205/walking_slow09_poses.npy,0,107,014501.npy
./pose_data_g1/KIT/1717/displace_tilt_side_06_poses.npy,0,183,014502.npy
./pose_data_g1/CMU/118/118_22_poses.npy,0,108,014503.npy
./pose_data_g1/CMU/137/137_04_poses.npy,12,212,014504.npy
./pose_data_g1/KIT/551/mixing_egg_whisk02_poses.npy,0,148,014505.npy
./pose_data_g1/CMU/141/141_07_poses.npy,0,100,014506.npy
./pose_data_g1/CMU/122/122_28_poses.npy,0,156,014507.npy
./pose_data_g1/CMU/111/111_01_poses.npy,0,167,014508.npy
./pose_data_g1/Eyes_Japan_Dataset/shiono/gesture_etc-26-hit_mosquito-shiono_poses.npy,21,221,014509.npy
./pose_data_g1/humanact12/humanact12/P05G01R03F0510T0615A0605.npy,0,-1,014510.npy
./pose_data_g1/KIT/167/bend_right01_poses.npy,0,111,014511.npy
./pose_data_g1/CMU/143/143_39_poses.npy,113,313,014512.npy
./pose_data_g1/CMU/54/54_15_poses.npy,177,377,014513.npy
./pose_data_g1/KIT/425/walking_fast04_poses.npy,0,95,014514.npy
./pose_data_g1/ACCAD/Male2Running_c3d/C15_-_run_turn_right_45_poses.npy,0,63,014515.npy
./pose_data_g1/KIT/572/punch_left02_poses.npy,0,139,014516.npy
./pose_data_g1/humanact12/humanact12/P11G01R02F0607T0641A0102.npy,0,-1,014517.npy
./pose_data_g1/KIT/1226/Trial_78_poses.npy,9,209,014518.npy
./pose_data_g1/BMLhandball/S08_Novice/Trial_upper_left_right_043_poses.npy,121,278,014519.npy
./pose_data_g1/KIT/1747/displace_tilt_side_07_poses.npy,14,206,014520.npy
./pose_data_g1/MPI_HDM05/bk/HDM_bk_01-01_01_120_poses.npy,371,571,014521.npy
./pose_data_g1/humanact12/humanact12/P07G01R01F0580T0649A0301.npy,0,-1,014522.npy
./pose_data_g1/CMU/26/26_10_poses.npy,0,117,014523.npy
./pose_data_g1/CMU/74/74_16_poses.npy,0,165,014524.npy
./pose_data_g1/KIT/675/dry_right_arm_012_poses.npy,188,388,014525.npy
./pose_data_g1/BMLmovi/Subject_84_F_MoSh/Subject_84_F_11_poses.npy,0,81,014526.npy
./pose_data_g1/CMU/80/80_30_poses.npy,660,860,014527.npy
./pose_data_g1/BMLmovi/Subject_2_F_MoSh/Subject_2_F_19_poses.npy,0,72,014528.npy
./pose_data_g1/KIT/425/walking_slow01_poses.npy,0,115,014529.npy
./pose_data_g1/KIT/3/bend_left03_poses.npy,0,137,014530.npy
./pose_data_g1/DFaust_67/50027/50027_jumping_jacks_poses.npy,0,97,014531.npy
./pose_data_g1/Transitions_mocap/mazen_c3d/JOOF_walkbackwards_poses.npy,0,136,014532.npy
./pose_data_g1/humanact12/humanact12/P12G01R04F1601T1715A0301.npy,0,-1,014533.npy
./pose_data_g1/KIT/513/seesaw_down06_poses.npy,0,169,014534.npy
./pose_data_g1/Eyes_Japan_Dataset/kaiwa/accident-05-damage_right_arm-kaiwa_poses.npy,93,293,014535.npy
./pose_data_g1/BioMotionLab_NTroje/rub051/0026_kicking2_poses.npy,0,95,014536.npy
./pose_data_g1/Eyes_Japan_Dataset/kaiwa/throw_toss-17-pass_to_back_light-kaiwa_poses.npy,222,420,014537.npy
./pose_data_g1/BMLmovi/Subject_77_F_MoSh/Subject_77_F_12_poses.npy,0,111,014538.npy
./pose_data_g1/BMLmovi/Subject_8_F_MoSh/Subject_8_F_11_poses.npy,0,71,014539.npy
./pose_data_g1/KIT/572/bow_slight04_poses.npy,0,90,014540.npy
./pose_data_g1/BMLmovi/Subject_83_F_MoSh/Subject_83_F_3_poses.npy,0,88,014541.npy
./pose_data_g1/BMLmovi/Subject_88_F_MoSh/Subject_88_F_8_poses.npy,0,88,014542.npy
./pose_data_g1/humanact12/humanact12/P08G01R01F1395T1457A0603.npy,0,-1,014543.npy
./pose_data_g1/CMU/106/106_10_poses.npy,0,169,014544.npy
./pose_data_g1/KIT/425/turn_right02_poses.npy,0,122,014545.npy
./pose_data_g1/humanact12/humanact12/P10G01R04F1158T1178A0105.npy,0,-1,014546.npy
./pose_data_g1/MPI_mosh/00046/misc_2_poses.npy,106,306,014547.npy
./pose_data_g1/CMU/64/64_22_poses.npy,0,88,014548.npy
./pose_data_g1/BMLmovi/Subject_68_F_MoSh/Subject_68_F_11_poses.npy,0,71,014549.npy
./pose_data_g1/KIT/572/stomp_left05_poses.npy,0,92,014550.npy
./pose_data_g1/BMLmovi/Subject_77_F_MoSh/Subject_77_F_5_poses.npy,0,85,014551.npy
./pose_data_g1/CMU/91/91_22_poses.npy,11,211,014552.npy
./pose_data_g1/KIT/1229/take_book_from_shelf_left_arm_01_poses.npy,0,64,014553.npy
./pose_data_g1/Eyes_Japan_Dataset/kudo/gesture_etc-50-syuriken-kudo_poses.npy,233,433,014554.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/throw_toss-19-pass_to_front_light-hamada_poses.npy,105,305,014555.npy
./pose_data_g1/BMLmovi/Subject_19_F_MoSh/Subject_19_F_15_poses.npy,0,107,014556.npy
./pose_data_g1/CMU/127/127_25_poses.npy,0,39,014557.npy
./pose_data_g1/KIT/3/walk_with_left_support06_FrqONi5_poses.npy,0,153,014558.npy
./pose_data_g1/MPI_HDM05/tr/HDM_tr_01-03_03_120_poses.npy,191,391,014559.npy
./pose_data_g1/KIT/572/guitar_left04_poses.npy,0,119,014560.npy
./pose_data_g1/KIT/3/crawl06_poses.npy,0,131,014561.npy
./pose_data_g1/ACCAD/Male2MartialArtsStances_c3d/D9_-_victory_1_poses.npy,19,219,014562.npy
./pose_data_g1/CMU/30/30_21_poses.npy,249,449,014563.npy
./pose_data_g1/CMU/122/122_65_poses.npy,0,67,014564.npy
./pose_data_g1/KIT/3/turn_right07_poses.npy,0,102,014565.npy
./pose_data_g1/KIT/10/WalkingStraightBackwards09_poses.npy,0,105,014566.npy
./pose_data_g1/KIT/1229/hand_through_hair_right_arm_01_poses.npy,0,71,014567.npy
./pose_data_g1/Eyes_Japan_Dataset/kanno/pose-14-look_up-kanno_poses.npy,87,287,014568.npy
./pose_data_g1/KIT/675/walk_with_handrail_table_beam_right08_poses.npy,0,173,014569.npy
./pose_data_g1/KIT/572/wave_left14_poses.npy,0,185,014570.npy
./pose_data_g1/KIT/167/upstairs_downstairs04_poses.npy,23,212,014571.npy
./pose_data_g1/KIT/10/WalkInCounterClockwiseCircle06_poses.npy,0,126,014572.npy
./pose_data_g1/humanact12/humanact12/P02G02R01F1564T1608A0802.npy,0,-1,014573.npy
./pose_data_g1/KIT/9/bend_left04_poses.npy,0,112,014574.npy
./pose_data_g1/KIT/1346/Experiment3a_subject1346_back_01_poses.npy,1,201,014575.npy
./pose_data_g1/CMU/144/144_28_poses.npy,14,214,014576.npy
./pose_data_g1/BMLmovi/Subject_85_F_MoSh/Subject_85_F_21_poses.npy,0,160,014577.npy
./pose_data_g1/BioMotionLab_NTroje/rub093/0000_treadmill_norm_poses.npy,141,341,014578.npy
./pose_data_g1/CMU/36/36_26_poses.npy,28,228,014579.npy
./pose_data_g1/Transitions_mocap/mazen_c3d/punchkarate_walkbackwards_poses.npy,0,128,014580.npy
./pose_data_g1/humanact12/humanact12/P09G01R03F1697T1734A0107.npy,0,-1,014581.npy
./pose_data_g1/BioMotionLab_NTroje/rub066/0030_rom_poses.npy,902,1102,014582.npy
./pose_data_g1/MPI_HDM05/dg/HDM_dg_02-03_01_120_poses.npy,16,216,014583.npy
./pose_data_g1/KIT/183/bend_left08_poses.npy,0,99,014584.npy
./pose_data_g1/MPI_HDM05/tr/HDM_tr_01-03_01_120_poses.npy,27,227,014585.npy
./pose_data_g1/CMU/111/111_31_poses.npy,12,212,014586.npy
./pose_data_g1/KIT/1226/Trial_17_poses.npy,0,181,014587.npy
./pose_data_g1/EKUT/265/SLPD203_poses.npy,0,96,014588.npy
./pose_data_g1/BMLhandball/S03_Expert/Trial_upper_left_right_219_poses.npy,0,180,014589.npy
./pose_data_g1/DFaust_67/50027/50027_light_hopping_stiff_poses.npy,0,61,014590.npy
./pose_data_g1/Transitions_mocap/mazen_c3d/crawl_stand_poses.npy,0,104,014591.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/sitdown_standup-10-observe-aita_poses.npy,27,227,014592.npy
./pose_data_g1/CMU/141/141_04_poses.npy,0,183,014593.npy
./pose_data_g1/CMU/142/142_15_poses.npy,16,216,014594.npy
./pose_data_g1/KIT/348/walking_medium03_poses.npy,0,87,014595.npy
./pose_data_g1/CMU/86/86_06_poses.npy,6,206,014596.npy
./pose_data_g1/BMLmovi/Subject_71_F_MoSh/Subject_71_F_18_poses.npy,0,149,014597.npy
./pose_data_g1/Eyes_Japan_Dataset/kanno/pose-14-look_up-kanno_poses.npy,18,218,014598.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/gesture_etc-46-vomit_of_blood-hamada_poses.npy,24,224,014599.npy
./pose_data_g1/CMU/124/124_03_poses.npy,0,161,014600.npy
./pose_data_g1/CMU/36/36_31_poses.npy,17,217,014601.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/gesture_etc-42-hung_over-aita_poses.npy,29,229,014602.npy
./pose_data_g1/MPI_HDM05/dg/HDM_dg_05-01_03_120_poses.npy,833,1003,014603.npy
./pose_data_g1/MPI_HDM05/bk/HDM_bk_02-02_03_120_poses.npy,4,204,014604.npy
./pose_data_g1/humanact12/humanact12/P02G01R04F0162T0236A0603.npy,0,-1,014605.npy
./pose_data_g1/KIT/3/go_over_beam08_poses.npy,0,172,014606.npy
./pose_data_g1/MPI_HDM05/dg/HDM_dg_03-05_01_120_poses.npy,6,206,014607.npy
./pose_data_g1/MPI_mosh/50027/misc_dancing_hiphop_poses.npy,24,224,014608.npy
./pose_data_g1/CMU/22_23_Rory/22_04_poses.npy,0,87,014609.npy
./pose_data_g1/Eyes_Japan_Dataset/kanno/accident-08-damage_rightfoot-kanno_poses.npy,5,205,014610.npy
./pose_data_g1/KIT/1229/take_of_t-shirt_right_arm_02_poses.npy,0,88,014611.npy
./pose_data_g1/CMU/31/31_15_poses.npy,14,214,014612.npy
./pose_data_g1/KIT/1747/displace_tilt_side_21_poses.npy,0,185,014613.npy
./pose_data_g1/CMU/80/80_43_poses.npy,91,291,014614.npy
./pose_data_g1/BMLmovi/Subject_45_F_MoSh/Subject_45_F_20_poses.npy,27,215,014615.npy
./pose_data_g1/KIT/3/Mkick_high_left02_poses.npy,0,117,M000000.npy
./pose_data_g1/humanact12/humanact12/MP11G01R02F1812T1847A0402.npy,0,-1,M000001.npy
./pose_data_g1/KIT/3/Mjump_left02_poses.npy,0,83,M000002.npy
./pose_data_g1/KIT/1747/Mdisplace_from_left_to_right_06_poses.npy,0,91,M000003.npy
./pose_data_g1/CMU/80/M80_63_poses.npy,516,716,M000004.npy
./pose_data_g1/KIT/3/Mbend_right05_poses.npy,0,103,M000005.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/Mpose-06-hangon-hamada_poses.npy,3,203,M000006.npy
./pose_data_g1/KIT/9/Mstep_over_gap05_poses.npy,0,111,M000007.npy
./pose_data_g1/SSM_synced/20161014_50033/MATUSquat_sync_poses.npy,0,43,M000008.npy
./pose_data_g1/KIT/572/Mwave_right01_poses.npy,0,116,M000009.npy
./pose_data_g1/BMLmovi/Subject_52_F_MoSh/MSubject_52_F_6_poses.npy,0,70,M000010.npy
./pose_data_g1/humanact12/humanact12/MP10G02R01F1423T1477A0801.npy,0,-1,M000011.npy
./pose_data_g1/KIT/378/Mpush_recovery_stand_left03_poses.npy,0,81,M000012.npy
./pose_data_g1/CMU/36/M36_15_poses.npy,225,425,M000013.npy
./pose_data_g1/TotalCapture/s3/Mwalking2_poses.npy,647,847,M000014.npy
./pose_data_g1/MPI_HDM05/mm/MHDM_mm_08-01_01_120_poses.npy,157,309,M000015.npy
./pose_data_g1/KIT/572/Mviolin_right05_poses.npy,0,136,M000016.npy
./pose_data_g1/BMLmovi/Subject_71_F_MoSh/MSubject_71_F_9_poses.npy,0,63,M000017.npy
./pose_data_g1/MPI_mosh/50020/Mankles_poses.npy,0,182,M000018.npy
./pose_data_g1/BMLmovi/Subject_16_F_MoSh/MSubject_16_F_14_poses.npy,0,151,M000019.npy
./pose_data_g1/EKUT/300/MPushBK_25_poses.npy,0,46,M000020.npy
./pose_data_g1/KIT/4/MWalkInCounterClockwiseCircle02_poses.npy,0,180,M000021.npy
./pose_data_g1/KIT/359/Mturn_right06_poses.npy,0,116,M000022.npy
./pose_data_g1/KIT/314/Mstep_over_gap06_poses.npy,0,82,M000023.npy
./pose_data_g1/KIT/200/MHandstand04_poses.npy,0,131,M000024.npy
./pose_data_g1/CMU/13/M13_18_poses.npy,29,229,M000025.npy
./pose_data_g1/CMU/139/M139_33_poses.npy,20,220,M000026.npy
./pose_data_g1/Transitions_mocap/mazen_c3d/Mpunchkarate_jumpingtwist360_poses.npy,0,105,M000027.npy
./pose_data_g1/KIT/11/MWalkingStraightBackwards09_1_poses.npy,0,108,M000028.npy
./pose_data_g1/BMLmovi/Subject_85_F_MoSh/MSubject_85_F_3_poses.npy,0,73,M000029.npy
./pose_data_g1/DFaust_67/50022/M50022_punching_poses.npy,0,68,M000030.npy
./pose_data_g1/MPI_HDM05/dg/MHDM_dg_06-02_01_120_poses.npy,908,1108,M000031.npy
./pose_data_g1/BMLmovi/Subject_9_F_MoSh/MSubject_9_F_5_poses.npy,28,228,M000032.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/Mturn-03-look_at-aita_poses.npy,5,205,M000033.npy
./pose_data_g1/ACCAD/Female1Running_c3d/MC19_-__run_to_hop_to_walk_poses.npy,0,85,M000034.npy
./pose_data_g1/KIT/3/Mkneel_down_with_both_hands01_poses.npy,0,191,M000035.npy
./pose_data_g1/KIT/167/Mturn_left05_poses.npy,0,121,M000036.npy
./pose_data_g1/CMU/144/M144_08_poses.npy,216,416,M000037.npy
./pose_data_g1/KIT/572/Mguitar_left12_poses.npy,0,117,M000038.npy
./pose_data_g1/BioMotionLab_NTroje/rub110/M0001_treadmill_fast_poses.npy,287,487,M000039.npy
./pose_data_g1/Eyes_Japan_Dataset/kudo/Mgesture_etc-13-juggling_imaginary-kudo_poses.npy,11,211,M000040.npy
./pose_data_g1/KIT/3/Mwalking_forward_4steps_right_05_poses.npy,0,93,M000041.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/Mthrow_toss-13-pass_to_right_light-hamada_poses.npy,10,210,M000042.npy
./pose_data_g1/CMU/106/M106_05_poses.npy,0,77,M000043.npy
./pose_data_g1/MPI_Limits/03099/Mop3_poses.npy,1,201,M000044.npy
./pose_data_g1/MPI_Limits/03100/Muar1b_poses.npy,693,893,M000045.npy
./pose_data_g1/KIT/1229/Mhand_through_hair_with_help_02_poses.npy,0,108,M000046.npy
./pose_data_g1/CMU/144/M144_24_poses.npy,631,784,M000047.npy
./pose_data_g1/CMU/28/M28_02_poses.npy,13,213,M000048.npy
./pose_data_g1/Eyes_Japan_Dataset/hamada/Mgesture_etc-32-no-hamada_poses.npy,18,218,M000049.npy
./pose_data_g1/CMU/108/M108_21_poses.npy,0,83,M000050.npy
./pose_data_g1/BMLmovi/Subject_54_F_MoSh/MSubject_54_F_15_poses.npy,0,72,M000051.npy
./pose_data_g1/KIT/425/Mbend_right06_poses.npy,0,144,M000052.npy
./pose_data_g1/humanact12/humanact12/MP08G01R02F0123T0175A0603.npy,0,-1,M000053.npy
./pose_data_g1/CMU/113/M113_27_poses.npy,0,60,M000054.npy
./pose_data_g1/MPI_Limits/03100/Muar5_poses.npy,145,345,M000055.npy
./pose_data_g1/EKUT/300/MPushBeam_20_poses.npy,0,61,M000056.npy
./pose_data_g1/BMLmovi/Subject_54_F_MoSh/MSubject_54_F_12_poses.npy,0,145,M000057.npy
./pose_data_g1/CMU/132/M132_02_poses.npy,0,191,M000058.npy
./pose_data_g1/CMU/113/M113_06_poses.npy,1,201,M000059.npy
./pose_data_g1/Eyes_Japan_Dataset/aita/Mgesture_etc-21-clapping-aita_poses.npy,23,223,M000060.npy
./pose_data_g1/BioMotionLab_NTroje/rub054/M0000_treadmill_norm_poses.npy,115,315,M000061.npy
